id,day,pressure,humidity,cloud,sunshine,winddirection,windspeed,rainfall,Temp_unificada
2058,234,1011.2,82.0,79.0,2.4,60.0,13.7,1,1.1427414352084575
2059,235,1008.2,92.0,88.0,0.3,110.0,15.9,1,1.0642095729191987
2060,236,1013.0,76.0,84.0,4.8,20.0,5.9,1,0.9482413592228769
2061,237,1011.4,75.0,46.0,8.3,140.0,9.1,1,0.9422451852485264
2062,238,1006.7,81.0,84.0,2.0,230.0,33.5,1,1.8576081143431185
2063,239,1011.4,81.0,69.0,5.5,70.0,29.3,1,1.7856563236228373
2064,240,1014.4,88.0,83.0,3.6,230.0,20.0,1,1.5016202313445721
2065,241,1011.1,78.0,60.0,8.4,140.0,12.0,1,1.685032945586077
2066,242,1008.4,89.0,88.0,1.1,230.0,39.7,1,1.2898141799183374
2067,243,1008.8,86.0,84.0,1.5,220.0,35.3,1,1.9764740287246305
2068,244,1011.1,84.0,78.0,3.0,230.0,9.8,1,1.114668895448612
2069,245,1008.2,84.0,88.0,0.8,210.0,28.9,1,2.0427469790781356
2070,246,1010.4,85.0,58.0,6.0,80.0,14.5,0,1.4972092918568236
2071,247,1006.7,87.0,53.0,11.1,200.0,37.0,0,1.7699619764922598
2072,248,1013.0,80.0,70.0,6.2,210.0,14.8,0,1.4803685046763928
2073,249,1011.5,76.0,53.0,10.1,50.0,28.6,1,1.3414362470653813
2074,250,1008.1,79.0,78.0,7.7,230.0,39.3,1,1.7630106278344952
2075,251,1013.3,75.0,32.0,10.0,220.0,25.0,0,1.3328949164220552
2076,252,1010.3,79.0,81.0,3.4,40.0,8.9,1,1.3375646288415808
2077,253,1008.9,87.0,88.0,2.8,230.0,11.9,1,1.8832707915101654
2078,254,1006.7,75.0,38.0,10.1,220.0,12.8,0,1.4892421898134207
2079,255,1008.1,81.0,88.0,0.4,40.0,13.6,1,1.746898269171027
2080,256,1007.3,86.0,83.0,0.9,230.0,52.8,1,1.6424241848902041
2081,257,1008.9,74.0,61.0,9.8,220.0,44.7,1,2.0257961370392326
2082,258,1012.7,81.0,85.0,0.6,70.0,30.4,1,0.922838749680375
2083,259,1006.8,97.0,88.0,0.5,130.0,30.0,1,1.589971856695112
2084,260,1005.7,94.0,87.0,2.2,20.0,35.8,1,1.090440134298209
2085,261,1008.4,86.0,83.0,8.1,270.0,34.0,1,1.6797516360445646
2086,262,1013.1,81.0,56.0,2.4,80.0,21.9,1,1.1533274155697588
2087,263,1007.6,68.0,39.0,8.2,230.0,8.7,0,0.5906695474416144
2088,264,1013.5,79.0,84.0,6.7,190.0,8.3,0,0.7925899043364887
2089,265,1015.5,76.0,68.0,7.7,70.0,8.3,0,0.975602789552308
2090,266,1018.9,85.0,53.0,4.5,220.0,14.7,0,1.7139508963559782
2091,267,1008.8,92.0,95.0,0.0,40.0,25.1,1,0.767084890903791
2092,268,1013.7,77.0,19.0,9.5,20.0,10.3,0,0.4964938274683043
2093,269,1015.4,79.0,72.0,7.8,210.0,20.2,0,1.6876159020492278
2094,270,1016.8,77.0,47.0,8.5,70.0,25.0,1,1.6140640290765702
2095,271,1012.4,85.0,85.0,2.7,70.0,39.7,1,0.2849580840204278
2096,272,1015.6,75.0,47.0,10.5,80.0,9.0,1,0.5897018231928471
2097,273,1013.3,70.0,50.0,10.0,20.0,8.0,1,0.7490347855423672
2098,274,1018.9,83.0,84.0,1.2,60.0,16.0,1,0.7100669920317987
2099,275,1014.5,95.0,85.0,0.0,60.0,38.0,1,-0.44271620524709304
2100,276,1011.8,72.0,53.0,9.6,65.0,21.6,1,-0.8564297838288519
2101,277,1017.1,93.0,77.0,0.3,70.0,28.3,1,0.654625090800249
2102,278,1010.9,74.0,61.0,7.6,20.0,14.7,1,0.050272674015897946
2103,279,1014.9,78.0,82.0,2.3,80.0,37.5,1,0.3084728441586479
2104,280,1016.8,81.0,83.0,0.9,40.0,21.3,1,0.3958473683272633
2105,281,1014.5,83.0,84.0,1.9,40.0,25.9,1,-0.29293833092234745
2106,282,1017.0,83.0,65.0,1.0,10.0,11.2,1,0.5868140826874746
2107,283,1015.4,75.0,51.0,7.7,40.0,22.8,0,0.40770702259644126
2108,284,1019.1,79.0,69.0,4.6,60.0,19.4,1,-0.32183420409562175
2109,285,1019.9,83.0,69.0,5.7,70.0,9.1,1,0.10313954992656989
2110,286,1019.1,82.0,59.0,1.0,40.0,29.6,0,-0.5598322937730335
2111,287,1017.1,79.0,46.0,7.7,70.0,20.5,1,0.5902800988567406
2112,288,1013.8,70.0,53.0,9.3,70.0,33.5,0,0.5513286099139488
2113,289,1013.9,81.0,70.0,2.4,60.0,32.4,1,0.6254588986374983
2114,290,1013.0,78.0,49.0,9.7,80.0,24.4,0,0.8715764343581613
2115,291,1012.3,83.0,74.0,5.7,50.0,20.5,1,0.9728744277350467
2116,292,1018.4,82.0,86.0,1.2,80.0,21.6,1,0.2500462684877157
2117,293,1019.6,79.0,85.0,2.9,80.0,24.9,1,-0.050234887144658256
2118,294,1012.4,82.0,87.0,1.1,70.0,40.8,1,0.6717431135936573
2119,295,1016.5,79.0,74.0,7.4,40.0,10.7,1,-0.11377947568090216
2120,296,1019.5,78.0,84.0,0.0,20.0,22.1,1,-0.701937178470672
2121,297,1019.1,87.0,79.0,7.7,60.0,25.1,1,-0.4820629047924894
2122,298,1017.8,91.0,79.0,0.7,70.0,12.5,1,0.251612025774345
2123,299,1017.4,87.0,77.0,4.6,90.0,44.7,1,0.44599180654764
2124,300,1017.7,87.0,81.0,3.4,40.0,14.8,1,0.6022083932747903
2125,301,1014.9,89.0,88.0,3.5,80.0,29.6,1,0.36688945964976316
2126,302,1019.1,90.0,80.0,2.6,50.0,10.2,1,0.3787846045015771
2127,303,1016.4,81.0,84.0,0.6,80.0,8.0,1,0.023872471572726796
2128,304,1017.2,88.0,75.0,5.4,40.0,28.8,1,-0.27967894551527456
2129,305,1018.8,85.0,82.0,1.5,70.0,19.7,1,0.26642879504254363
2130,306,1017.0,87.0,84.0,1.2,60.0,11.7,1,0.7730708245243288
2131,307,1016.2,84.0,87.0,1.2,80.0,37.5,1,0.4965874376720019
2132,308,1014.3,81.0,88.0,1.2,80.0,26.4,1,0.7836152721112671
2133,309,1015.4,82.0,82.0,1.2,70.0,37.9,1,-0.19227484387987184
2134,310,1017.6,77.0,87.0,0.2,60.0,14.0,1,-1.3557996672279882
2135,311,1014.3,91.0,79.0,3.6,40.0,20.0,1,-0.9934160614034013
2136,312,1020.8,75.0,46.0,3.3,40.0,15.8,0,-2.207021118343127
2137,313,1014.8,86.0,84.0,0.2,80.0,26.5,1,-1.398300822363926
2138,314,1017.7,85.0,77.0,0.6,70.0,31.2,1,-1.0405813070281316
2139,315,1015.7,91.0,85.0,0.0,40.0,20.0,1,-1.0791687169081272
2140,316,1021.8,68.0,34.0,9.1,60.0,15.3,0,-0.8849281261768628
2141,317,1016.8,81.0,90.0,2.0,50.0,12.5,1,-0.5028461414923711
2142,318,1014.6,90.0,89.0,0.1,50.0,37.5,1,-0.8885079411959077
2143,319,1015.2,90.0,90.0,0.0,70.0,21.6,1,-1.0555300576533133
2144,320,1021.5,77.0,89.0,0.3,40.0,14.1,1,-2.583936466767659
2145,321,1022.8,75.0,88.0,0.3,80.0,28.0,1,-2.0197141360456534
2146,322,1019.4,85.0,88.0,1.9,60.0,19.8,1,-2.1507352518924057
2147,323,1018.2,94.0,84.0,0.0,40.0,20.3,1,-0.9473619163440052
2148,324,1017.0,95.0,83.0,0.0,50.0,24.8,1,-1.197054357475519
2149,325,1019.1,92.0,84.0,0.0,70.0,33.4,1,-2.1226684851614097
2150,326,1020.8,77.0,88.0,0.2,50.0,15.5,1,-1.8047307088053373
2151,327,1016.8,85.0,93.0,0.0,70.0,26.4,1,-1.9632048471587928
2152,328,1016.8,78.0,84.0,0.1,40.0,17.2,1,-0.7879978016609334
2153,329,1016.6,78.0,61.0,7.7,20.0,29.8,1,-0.8095417628059817
2154,330,1022.3,78.0,78.0,3.3,50.0,25.9,1,-2.886253175358847
2155,331,1020.4,45.0,17.0,8.5,50.0,15.4,0,-4.3780117873430315
2156,332,1022.4,70.0,47.0,9.1,20.0,35.6,0,-3.751536702477627
2157,333,1020.3,84.0,88.0,3.7,20.0,12.4,1,-3.838211243012533
2158,334,1024.4,64.0,81.0,0.0,60.0,48.0,1,-3.301237093107054
2159,335,1020.6,79.0,86.0,0.9,20.0,22.5,1,-3.2359975064108495
2160,336,1020.3,72.0,88.0,0.0,40.0,27.3,1,-2.795578661169701
2161,337,1022.4,78.0,88.0,0.0,50.0,35.8,1,-3.733789946378659
2162,338,1022.8,78.0,78.0,3.5,20.0,25.0,0,-3.366081469200653
2163,339,1021.3,85.0,83.0,0.0,40.0,24.3,1,-3.205364800107019
2164,340,1017.7,84.0,93.0,0.0,70.0,43.8,1,-2.8332625404185787
2165,341,1019.8,76.0,93.0,0.1,20.0,39.5,1,-3.412278850489617
2166,342,1019.4,75.0,88.0,0.2,50.0,20.4,1,-3.1584482271472507
2167,343,1021.8,62.0,89.0,0.6,50.0,37.9,1,-2.8772525585600275
2168,344,1025.4,64.0,85.0,0.1,20.0,27.0,1,-3.4743882173053313
2169,345,1016.3,91.0,83.0,0.3,50.0,29.8,0,-2.604276742673566
2170,346,1024.1,77.0,84.0,8.3,80.0,31.8,1,-1.8113100680517746
2171,347,1018.4,91.0,84.0,0.0,50.0,23.7,1,-0.9726181170247435
2172,348,1016.8,90.0,88.0,0.0,70.0,34.8,1,-1.1773787685347799
2173,349,1022.2,77.0,88.0,0.0,50.0,24.2,1,-2.793919293679374
2174,350,1020.8,70.0,78.0,6.6,50.0,14.7,0,-3.061635446348837
2175,351,1017.0,79.0,83.0,1.6,50.0,20.0,0,-1.9235648876066374
2176,352,1020.0,78.0,88.0,0.0,70.0,33.2,1,-2.1183628310109377
2177,353,1017.6,86.0,82.0,0.0,70.0,18.6,0,-1.8744284227277412
2178,354,1016.4,79.0,81.0,2.0,50.0,25.9,1,-1.179497691343478
2179,355,1021.2,79.0,88.0,0.1,50.0,26.7,1,-1.8255289443691098
2180,356,1017.1,76.0,78.0,1.5,40.0,14.2,1,-1.1151112957014861
2181,357,1021.8,76.0,49.0,9.3,50.0,35.6,0,-1.3670441094597539
2182,358,1022.6,80.0,88.0,1.3,30.0,24.4,1,-2.7976039737747014
2183,359,1016.9,79.0,84.0,2.4,40.0,38.0,1,-2.7561370457167205
2184,360,1015.8,78.0,88.0,0.0,20.0,30.6,1,-1.6934209636670736
2185,361,1014.6,97.0,88.0,0.1,40.0,22.1,1,-0.9623196126302325
2186,362,1012.4,91.0,88.0,0.0,50.0,35.3,1,-2.5177590134634715
2187,363,1013.3,79.0,79.0,5.0,40.0,32.9,1,-2.905191109947582
2188,364,1022.3,92.0,93.0,0.1,40.0,18.0,1,-3.09691726507131
2189,365,1013.8,89.0,88.0,1.0,70.0,48.0,1,-1.5701462679112368
